InventoryID,InventoryDate,Year,Month,PartID,PartName,PartCode,PartCategory,PartDescription,SupplierID,SupplierName,SupplierCity,SupplierCountry,SupplierRating,WarehouseID,WarehouseName,WarehouseLocation,WarehouseCity,QuantityOnHand,QuantityReserved,QuantityDamaged,AvailableQuantity,ReorderLevel,ReorderQuantity,LeadTimeDays,UnitCost,TotalCost,SupplierLeadTime,ReceiveDate,InvoiceNumber,InvoiceAmount,Status,ExpiryDate,StorageLocation,LastStockUpdate,Notes
INV00000828,11-07-2024,2024,3,PART000079,Part 79,PC926345,Tool,Essential component Part 79,SUP0049,Supplier 49,Hyderabad,India,3.52,WH09,Warehouse 9,West,Hyderabad,47591,29683,119,17789,2116,3129,46,858.79,15277015.31,33,03-06-2024,INV407793,94985.69,Discontinued,21-09-2025,Rack-39,22-04-2024,"Stock level: 47591 units, Supplier rating: 3.52"
INV00000829,06-05-2024,2024,3,PART000080,Part 80,PC143603,Packaging,Essential component Part 80,SUP0050,Supplier 50,Chennai,India,3.27,WH10,Warehouse 10,Central,Chennai,18052,4169,57,13826,4241,18513,51,229.94,3179150.44,17,13-06-2024,INV217770,62173.18,On Order,21-09-2025,Rack-65,04-06-2024,"Stock level: 18052 units, Supplier rating: 3.27"
INV00000830,20-10-2024,2024,1,PART000081,Part 81,PC969919,Raw Material,Essential component Part 81,SUP0051,Supplier 51,Kolkata,India,3.11,WH01,Warehouse 1,North,Kolkata,15125,7661,40,7424,1228,10692,28,688.45,5111052.8,6,16-03-2024,INV724172,81908.24,Available,21-09-2025,Rack-29,10-02-2024,"Stock level: 15125 units, Supplier rating: 3.11"
INV00000831,09-06-2024,2024,11,PART000082,Part 82,PC617240,Component,Essential component Part 82,SUP0052,Supplier 52,Jaipur,India,2.79,WH02,Warehouse 2,South,Jaipur,23418,19459,355,3604,3050,4023,10,487.3,1756229.2,56,21-04-2024,INV554322,13016,Low Stock,21-09-2025,Rack-63,11-04-2024,"Stock level: 23418 units, Supplier rating: 2.79"
INV00000832,21-06-2024,2024,2,PART000083,Part 83,PC622240,Subassembly,Essential component Part 83,SUP0053,Supplier 53,Mumbai,India,2.56,WH03,Warehouse 3,East,Mumbai,11961,9443,434,2084,300,9595,53,124.91,260312.44,68,04-08-2024,INV777731,41951.56,Out of Stock,12-06-2025,Rack-74,03-11-2024,"Stock level: 11961 units, Supplier rating: 2.56"
INV00000833,20-09-2024,2024,12,PART000084,Part 84,PC702838,Tool,Essential component Part 84,SUP0054,Supplier 54,Delhi,India,3.02,WH04,Warehouse 4,West,Delhi,33943,17956,204,15783,3122,3036,52,648.5,10235275.5,69,22-06-2024,INV530331,53950.35,Discontinued,12-06-2025,Rack-54,20-02-2024,"Stock level: 33943 units, Supplier rating: 3.02"
INV00000834,24-12-2024,2024,11,PART000085,Part 85,PC125070,Packaging,Essential component Part 85,SUP0055,Supplier 55,Bangalore,India,3.23,WH05,Warehouse 5,Central,Bangalore,34870,21803,21,13046,3175,16328,45,145.84,1902628.64,90,24-09-2024,INV933959,75745.21,On Order,12-06-2025,Rack-68,23-01-2024,"Stock level: 34870 units, Supplier rating: 3.23"
INV00000835,05-03-2024,2024,7,PART000086,Part 86,PC693225,Raw Material,Essential component Part 86,SUP0056,Supplier 56,Pune,India,4.49,WH06,Warehouse 6,North,Pune,4605,4327,175,103,794,12267,30,116.8,12030.4,16,02-07-2024,INV369163,53270.05,Available,27-05-2025,Rack-78,25-06-2024,"Stock level: 4605 units, Supplier rating: 4.49"
INV00000836,28-11-2024,2024,4,PART000087,Part 87,PC735353,Component,Essential component Part 87,SUP0057,Supplier 57,Hyderabad,India,4.56,WH07,Warehouse 7,South,Hyderabad,21587,4098,292,17197,1788,18659,10,750.56,12907380.32,27,06-12-2024,INV223749,28230.57,Low Stock,27-05-2025,Rack-60,08-12-2024,"Stock level: 21587 units, Supplier rating: 4.56"
INV00000837,06-08-2024,2024,12,PART000088,Part 88,PC567324,Subassembly,Essential component Part 88,SUP0058,Supplier 58,Chennai,India,2.77,WH08,Warehouse 8,East,Chennai,9527,8441,103,983,3693,12766,23,659.36,648150.88,28,25-07-2024,INV461910,4530.44,Out of Stock,19-06-2025,Rack-90,16-12-2024,"Stock level: 9527 units, Supplier rating: 2.77"
INV00000838,13-05-2024,2024,12,PART000089,Part 89,PC801157,Tool,Essential component Part 89,SUP0059,Supplier 59,Kolkata,India,4.82,WH09,Warehouse 9,West,Kolkata,45762,43055,465,2242,4413,9868,46,406.32,910969.44,18,20-08-2024,INV884092,66090.6,Discontinued,19-06-2025,Rack-77,21-12-2024,"Stock level: 45762 units, Supplier rating: 4.82"
INV00000839,17-12-2024,2024,3,PART000090,Part 90,PC341198,Packaging,Essential component Part 90,SUP0060,Supplier 60,Jaipur,India,3.24,WH10,Warehouse 10,Central,Jaipur,38132,12227,141,25764,4979,7894,16,83.16,2142534.24,32,15-03-2024,INV663629,27617.23,On Order,19-06-2025,Rack-77,11-06-2024,"Stock level: 38132 units, Supplier rating: 3.24"
INV00000840,19-10-2024,2024,8,PART000091,Part 91,PC509573,Raw Material,Essential component Part 91,SUP0001,Supplier 1,Mumbai,India,3.92,WH01,Warehouse 1,North,Mumbai,2320,1523,300,497,3215,3145,9,688.65,342259.05,84,22-12-2024,INV293094,88918.31,Available,26-04-2025,Rack-64,21-09-2024,"Stock level: 2320 units, Supplier rating: 3.92"
INV00000841,15-04-2024,2024,11,PART000092,Part 92,PC497819,Component,Essential component Part 92,SUP0002,Supplier 2,Delhi,India,4.06,WH02,Warehouse 2,South,Delhi,37201,33768,84,3349,3576,11625,34,558.99,1872057.51,83,27-03-2024,INV773501,34474.12,Low Stock,26-04-2025,Rack-12,09-03-2024,"Stock level: 37201 units, Supplier rating: 4.06"
INV00000842,25-04-2024,2024,12,PART000093,Part 93,PC977505,Subassembly,Essential component Part 93,SUP0003,Supplier 3,Bangalore,India,4.27,WH03,Warehouse 3,East,Bangalore,48383,38026,479,9878,1186,11774,33,413.52,4084750.56,31,23-10-2024,INV574233,24572,Out of Stock,26-04-2025,Rack-67,16-04-2024,"Stock level: 48383 units, Supplier rating: 4.27"
INV00000843,25-09-2024,2024,3,PART000094,Part 94,PC558595,Tool,Essential component Part 94,SUP0004,Supplier 4,Pune,India,4.25,WH04,Warehouse 4,West,Pune,1448,347,488,613,1128,16676,13,793.46,486390.98,7,17-11-2024,INV134765,88611.17,Discontinued,26-04-2025,Rack-86,06-05-2024,"Stock level: 1448 units, Supplier rating: 4.25"
INV00000844,18-11-2024,2024,4,PART000095,Part 95,PC492309,Packaging,Essential component Part 95,SUP0005,Supplier 5,Hyderabad,India,2.78,WH05,Warehouse 5,Central,Hyderabad,43460,19600,250,23610,2436,7142,27,374.1,8832501,64,10-09-2024,INV585795,78732.68,On Order,18-11-2025,Rack-45,23-01-2024,"Stock level: 43460 units, Supplier rating: 2.78"
INV00000845,16-04-2024,2024,4,PART000096,Part 96,PC779470,Raw Material,Essential component Part 96,SUP0006,Supplier 6,Chennai,India,4.19,WH06,Warehouse 6,North,Chennai,46533,16614,341,29578,1283,3173,6,371.79,10996804.62,59,01-10-2024,INV294507,39545.37,Available,08-08-2025,Rack-94,10-05-2024,"Stock level: 46533 units, Supplier rating: 4.19"
INV00000846,12-09-2024,2024,3,PART000097,Part 97,PC844114,Component,Essential component Part 97,SUP0007,Supplier 7,Kolkata,India,3.48,WH07,Warehouse 7,South,Kolkata,49470,2695,214,46561,2804,1926,43,586.4,27303370.4,48,04-08-2024,INV278877,70616.25,Low Stock,08-08-2025,Rack-75,10-11-2024,"Stock level: 49470 units, Supplier rating: 3.48"
INV00000847,26-10-2024,2024,3,PART000098,Part 98,PC308696,Subassembly,Essential component Part 98,SUP0008,Supplier 8,Jaipur,India,3.92,WH08,Warehouse 8,East,Jaipur,35655,21141,139,14375,4799,17582,55,757.09,10883168.75,14,07-02-2024,INV403016,74162.18,Out of Stock,08-08-2025,Rack-77,18-05-2024,"Stock level: 35655 units, Supplier rating: 3.92"
INV00000848,05-09-2024,2024,6,PART000099,Part 99,PC873315,Tool,Essential component Part 99,SUP0009,Supplier 9,Mumbai,India,3.52,WH09,Warehouse 9,West,Mumbai,6193,5600,383,210,4933,742,36,225.96,47451.6,13,11-06-2024,INV548047,60689.34,Discontinued,08-08-2025,Rack-23,14-04-2024,"Stock level: 6193 units, Supplier rating: 3.52"
INV00000849,26-06-2024,2024,4,PART000100,Part 100,PC484188,Packaging,Essential component Part 100,SUP0010,Supplier 10,Delhi,India,4.87,WH10,Warehouse 10,Central,Delhi,3857,2402,357,1098,2736,3625,26,302.56,332210.88,22,17-05-2024,INV651064,78143.89,On Order,08-08-2025,Rack-84,23-03-2024,"Stock level: 3857 units, Supplier rating: 4.87"
INV00000850,16-03-2024,2024,10,PART000101,Part 101,PC737492,Raw Material,Essential component Part 101,SUP0011,Supplier 11,Bangalore,India,4.85,WH01,Warehouse 1,North,Bangalore,30989,10295,449,20245,1858,9320,32,897.21,18164016.45,17,07-10-2024,INV818764,95029.46,Available,08-08-2025,Rack-51,23-07-2024,"Stock level: 30989 units, Supplier rating: 4.85"
INV00000851,15-06-2024,2024,1,PART000102,Part 102,PC392490,Component,Essential component Part 102,SUP0012,Supplier 12,Pune,India,2.47,WH02,Warehouse 2,South,Pune,47119,33369,446,13304,332,19073,56,53.49,711630.96,17,26-01-2024,INV391216,63144.62,Low Stock,21-02-2025,Rack-97,23-06-2024,"Stock level: 47119 units, Supplier rating: 2.47"
INV00000852,10-05-2024,2024,10,PART000103,Part 103,PC990235,Subassembly,Essential component Part 103,SUP0013,Supplier 13,Hyderabad,India,3.16,WH03,Warehouse 3,East,Hyderabad,25347,20610,437,4300,894,6417,20,616.48,2650864,11,10-03-2024,INV343878,77896.94,Out of Stock,21-02-2025,Rack-59,18-07-2024,"Stock level: 25347 units, Supplier rating: 3.16"
INV00000853,11-04-2024,2024,10,PART000104,Part 104,PC423757,Tool,Essential component Part 104,SUP0014,Supplier 14,Chennai,India,3.98,WH04,Warehouse 4,West,Chennai,24894,7872,429,16593,189,8767,45,791.71,13136844.03,47,05-01-2024,INV420666,27181.62,Discontinued,21-02-2025,Rack-91,02-01-2024,"Stock level: 24894 units, Supplier rating: 3.98"
INV00000854,01-03-2024,2024,3,PART000105,Part 105,PC645921,Packaging,Essential component Part 105,SUP0015,Supplier 15,Kolkata,India,2.39,WH05,Warehouse 5,Central,Kolkata,34691,6474,6,28211,1205,11949,49,745.37,21027633.07,34,26-11-2024,INV490753,20487.08,On Order,21-02-2025,Rack-39,21-09-2024,"Stock level: 34691 units, Supplier rating: 2.39"
INV00000855,07-10-2024,2024,12,PART000106,Part 106,PC163931,Raw Material,Essential component Part 106,SUP0016,Supplier 16,Jaipur,India,3.42,WH06,Warehouse 6,North,Jaipur,12223,5174,476,6573,738,6830,10,660.6,4342123.8,81,11-01-2024,INV804149,65935.14,Available,21-02-2025,Rack-67,20-01-2024,"Stock level: 12223 units, Supplier rating: 3.42"
INV00000856,01-06-2024,2024,1,PART000107,Part 107,PC863674,Component,Essential component Part 107,SUP0017,Supplier 17,Mumbai,India,2.04,WH07,Warehouse 7,South,Mumbai,20939,19639,323,977,4632,3626,22,478.38,467377.26,81,06-10-2024,INV839797,70350.75,Low Stock,21-02-2025,Rack-19,10-04-2024,"Stock level: 20939 units, Supplier rating: 2.04"
INV00000857,01-06-2024,2024,2,PART000108,Part 108,PC826886,Subassembly,Essential component Part 108,SUP0018,Supplier 18,Delhi,India,3.67,WH08,Warehouse 8,East,Delhi,31473,26158,64,5251,4176,2048,52,638.01,3350190.51,37,09-06-2024,INV707669,44858.69,Out of Stock,21-02-2025,Rack-35,11-01-2024,"Stock level: 31473 units, Supplier rating: 3.67"
INV00000858,14-07-2024,2024,9,PART000109,Part 109,PC125210,Tool,Essential component Part 109,SUP0019,Supplier 19,Bangalore,India,3.05,WH09,Warehouse 9,West,Bangalore,19310,17671,244,1395,4630,11782,25,66.22,92376.9,65,22-10-2024,INV193244,36053.34,Discontinued,21-02-2025,Rack-88,27-12-2024,"Stock level: 19310 units, Supplier rating: 3.05"
INV00000859,08-09-2024,2024,11,PART000110,Part 110,PC410052,Packaging,Essential component Part 110,SUP0020,Supplier 20,Pune,India,2.07,WH10,Warehouse 10,Central,Pune,500,291,243,-34,2509,8000,57,382.67,-13010.78,6,05-05-2024,INV778627,94754.68,On Order,21-02-2025,Rack-99,17-07-2024,"Stock level: 500 units, Supplier rating: 2.07"
INV00000860,20-07-2024,2024,8,PART000111,Part 111,PC736298,Raw Material,Essential component Part 111,SUP0021,Supplier 21,Hyderabad,India,2.24,WH01,Warehouse 1,North,Hyderabad,46726,28251,21,18454,898,13942,60,396.07,7309075.78,45,03-12-2024,INV445904,7501.23,Available,21-02-2025,Rack-100,07-09-2024,"Stock level: 46726 units, Supplier rating: 2.24"
INV00000861,21-05-2024,2024,10,PART000112,Part 112,PC487088,Component,Essential component Part 112,SUP0022,Supplier 22,Chennai,India,3.6,WH02,Warehouse 2,South,Chennai,28408,7116,363,20929,3102,11516,53,642.63,13449603.27,83,20-06-2024,INV817385,4950.33,Low Stock,05-10-2025,Rack-37,28-07-2024,"Stock level: 28408 units, Supplier rating: 3.6"
INV00000862,10-01-2024,2024,2,PART000113,Part 113,PC338796,Subassembly,Essential component Part 113,SUP0023,Supplier 23,Kolkata,India,2.8,WH03,Warehouse 3,East,Kolkata,17566,12786,461,4319,845,12485,54,153.94,664866.86,81,24-01-2024,INV831675,1515.77,Out of Stock,21-02-2025,Rack-86,11-01-2024,"Stock level: 17566 units, Supplier rating: 2.8"
INV00000863,20-09-2024,2024,5,PART000114,Part 114,PC262733,Tool,Essential component Part 114,SUP0024,Supplier 24,Jaipur,India,2.63,WH04,Warehouse 4,West,Jaipur,10901,1557,276,9068,3954,15539,38,14.94,135475.92,12,11-08-2024,INV223005,81147.08,Discontinued,21-02-2025,Rack-92,12-07-2024,"Stock level: 10901 units, Supplier rating: 2.63"
INV00000864,02-11-2024,2024,10,PART000115,Part 115,PC546629,Packaging,Essential component Part 115,SUP0025,Supplier 25,Mumbai,India,4.67,WH05,Warehouse 5,Central,Mumbai,39339,30492,492,8355,1310,12527,36,439.11,3668764.05,37,25-10-2024,INV242520,84934.05,On Order,21-02-2025,Rack-76,18-05-2024,"Stock level: 39339 units, Supplier rating: 4.67"
INV00000865,03-05-2024,2024,5,PART000116,Part 116,PC515207,Raw Material,Essential component Part 116,SUP0026,Supplier 26,Delhi,India,2.02,WH06,Warehouse 6,North,Delhi,10071,835,438,8798,3201,2743,14,776.02,6827423.96,67,28-11-2024,INV194325,20259.85,Available,21-02-2025,Rack-12,17-05-2024,"Stock level: 10071 units, Supplier rating: 2.02"
INV00000866,28-01-2024,2024,5,PART000117,Part 117,PC229414,Component,Essential component Part 117,SUP0027,Supplier 27,Bangalore,India,3.44,WH07,Warehouse 7,South,Bangalore,19025,1913,252,16860,1671,5153,52,614.96,10368225.6,57,02-03-2024,INV694814,72153.58,Low Stock,21-02-2025,Rack-7,21-06-2024,"Stock level: 19025 units, Supplier rating: 3.44"
INV00000867,12-02-2024,2024,4,PART000118,Part 118,PC106086,Subassembly,Essential component Part 118,SUP0028,Supplier 28,Pune,India,3.98,WH08,Warehouse 8,East,Pune,38702,4049,268,34385,2371,17339,49,308.16,10596081.6,75,11-05-2024,INV211407,74557.27,Out of Stock,15-01-2025,Rack-45,21-07-2024,"Stock level: 38702 units, Supplier rating: 3.98"
INV00000868,05-01-2024,2024,10,PART000119,Part 119,PC987973,Tool,Essential component Part 119,SUP0029,Supplier 29,Hyderabad,India,4.3,WH09,Warehouse 9,West,Hyderabad,27256,11738,388,15130,4219,8614,47,710.12,10744115.6,31,02-04-2024,INV718963,48462.21,Discontinued,18-03-2025,Rack-7,14-01-2024,"Stock level: 27256 units, Supplier rating: 4.3"
INV00000869,03-06-2024,2024,11,PART000120,Part 120,PC689868,Packaging,Essential component Part 120,SUP0030,Supplier 30,Chennai,India,2.38,WH10,Warehouse 10,Central,Chennai,33702,15031,238,18433,1598,5729,28,844.16,15560401.28,78,13-09-2024,INV554555,29078.77,On Order,15-09-2025,Rack-4,18-01-2024,"Stock level: 33702 units, Supplier rating: 2.38"
INV00000870,04-06-2024,2024,8,PART000121,Part 121,PC378312,Raw Material,Essential component Part 121,SUP0031,Supplier 31,Kolkata,India,2.02,WH01,Warehouse 1,North,Kolkata,49467,2099,5,47363,749,19067,11,105.74,5008163.62,90,22-06-2024,INV866643,4122.94,Available,15-09-2025,Rack-67,23-06-2024,"Stock level: 49467 units, Supplier rating: 2.02"
INV00000871,18-06-2024,2024,1,PART000122,Part 122,PC351767,Component,Essential component Part 122,SUP0032,Supplier 32,Jaipur,India,2.37,WH02,Warehouse 2,South,Jaipur,26585,3075,431,23079,4931,13445,19,938.53,21660333.87,65,13-01-2024,INV197247,45221.84,Low Stock,11-03-2025,Rack-9,19-12-2024,"Stock level: 26585 units, Supplier rating: 2.37"
INV00000872,13-02-2024,2024,3,PART000123,Part 123,PC892388,Subassembly,Essential component Part 123,SUP0033,Supplier 33,Mumbai,India,3.42,WH03,Warehouse 3,East,Mumbai,22406,15968,144,6294,1649,2338,44,556.18,3500596.92,83,24-10-2024,INV608008,88061.13,Out of Stock,11-03-2025,Rack-23,09-09-2024,"Stock level: 22406 units, Supplier rating: 3.42"
INV00000873,01-10-2024,2024,5,PART000124,Part 124,PC364375,Tool,Essential component Part 124,SUP0034,Supplier 34,Delhi,India,4.22,WH04,Warehouse 4,West,Delhi,29847,9935,185,19727,4531,17217,60,246.62,4865072.74,84,19-08-2024,INV815432,13067.99,Discontinued,11-03-2025,Rack-92,19-09-2024,"Stock level: 29847 units, Supplier rating: 4.22"
INV00000874,04-12-2024,2024,11,PART000125,Part 125,PC654423,Packaging,Essential component Part 125,SUP0035,Supplier 35,Bangalore,India,3.71,WH05,Warehouse 5,Central,Bangalore,7630,1016,314,6300,4846,6648,42,725.56,4571028,79,23-02-2024,INV412774,26351.39,On Order,11-03-2025,Rack-72,19-02-2024,"Stock level: 7630 units, Supplier rating: 3.71"
INV00000875,08-08-2024,2024,6,PART000126,Part 126,PC590999,Raw Material,Essential component Part 126,SUP0036,Supplier 36,Pune,India,2.23,WH06,Warehouse 6,North,Pune,15767,6666,281,8820,146,5069,51,584.2,5152644,54,02-11-2024,INV501037,93688.5,Available,08-03-2025,Rack-62,27-03-2024,"Stock level: 15767 units, Supplier rating: 2.23"
INV00000876,21-11-2024,2024,10,PART000127,Part 127,PC997408,Component,Essential component Part 127,SUP0037,Supplier 37,Hyderabad,India,2.08,WH07,Warehouse 7,South,Hyderabad,41187,40878,399,-90,4697,18796,31,709.2,-63828,50,17-11-2024,INV843233,35625.34,Low Stock,08-03-2025,Rack-24,27-08-2024,"Stock level: 41187 units, Supplier rating: 2.08"
INV00000877,20-06-2024,2024,8,PART000128,Part 128,PC503710,Subassembly,Essential component Part 128,SUP0038,Supplier 38,Chennai,India,4.6,WH08,Warehouse 8,East,Chennai,24388,17216,169,7003,1375,14660,52,753.49,5276690.47,43,25-12-2024,INV701635,97882.02,Out of Stock,08-03-2025,Rack-81,07-06-2024,"Stock level: 24388 units, Supplier rating: 4.6"
INV00000878,08-08-2024,2024,11,PART000129,Part 129,PC306438,Tool,Essential component Part 129,SUP0039,Supplier 39,Kolkata,India,2.41,WH09,Warehouse 9,West,Kolkata,31443,9029,366,22048,3184,979,41,590.85,13027060.8,15,05-01-2024,INV754768,29179.81,Discontinued,08-03-2025,Rack-84,01-03-2024,"Stock level: 31443 units, Supplier rating: 2.41"
INV00000879,06-12-2024,2024,8,PART000130,Part 130,PC128874,Packaging,Essential component Part 130,SUP0040,Supplier 40,Jaipur,India,2.54,WH10,Warehouse 10,Central,Jaipur,36346,14559,373,21414,730,4508,53,560.94,12011969.16,69,18-12-2024,INV329918,37323.47,On Order,08-03-2025,Rack-72,20-02-2024,"Stock level: 36346 units, Supplier rating: 2.54"
INV00000880,18-07-2024,2024,7,PART000131,Part 131,PC902171,Raw Material,Essential component Part 131,SUP0041,Supplier 41,Mumbai,India,3.65,WH01,Warehouse 1,North,Mumbai,545,370,439,-264,470,15827,10,558.06,-147327.84,49,24-05-2024,INV676750,7590.1,Available,08-03-2025,Rack-49,28-07-2024,"Stock level: 545 units, Supplier rating: 3.65"
INV00000881,09-07-2024,2024,6,PART000132,Part 132,PC524123,Component,Essential component Part 132,SUP0042,Supplier 42,Delhi,India,2.76,WH02,Warehouse 2,South,Delhi,37059,7834,85,29140,4695,13162,29,239.56,6980778.4,30,10-02-2024,INV657710,81145.45,Low Stock,08-03-2025,Rack-12,09-09-2024,"Stock level: 37059 units, Supplier rating: 2.76"
INV00000882,10-11-2024,2024,9,PART000133,Part 133,PC147959,Subassembly,Essential component Part 133,SUP0043,Supplier 43,Bangalore,India,3.32,WH03,Warehouse 3,East,Bangalore,35777,27475,35,8267,4225,17464,58,821.59,6792084.53,52,10-03-2024,INV301865,34688.99,Out of Stock,10-05-2025,Rack-77,08-07-2024,"Stock level: 35777 units, Supplier rating: 3.32"
INV00000883,24-05-2024,2024,9,PART000134,Part 134,PC746980,Tool,Essential component Part 134,SUP0044,Supplier 44,Pune,India,2.03,WH04,Warehouse 4,West,Pune,5680,4971,176,533,3297,15729,41,510.87,272293.71,41,07-03-2024,INV555695,19842.31,Discontinued,12-07-2025,Rack-52,02-06-2024,"Stock level: 5680 units, Supplier rating: 2.03"
INV00000884,03-09-2024,2024,4,PART000135,Part 135,PC576648,Packaging,Essential component Part 135,SUP0045,Supplier 45,Hyderabad,India,4.63,WH05,Warehouse 5,Central,Hyderabad,44425,13407,258,30760,3363,13024,26,26.53,816062.8,37,24-02-2024,INV473128,27709.93,On Order,12-07-2025,Rack-65,08-03-2024,"Stock level: 44425 units, Supplier rating: 4.63"
INV00000885,13-02-2024,2024,6,PART000136,Part 136,PC832262,Raw Material,Essential component Part 136,SUP0046,Supplier 46,Chennai,India,4.86,WH06,Warehouse 6,North,Chennai,18926,4738,368,13820,3523,4849,45,825.1,11402882,60,23-07-2024,INV436025,59792.29,Available,12-07-2025,Rack-59,12-10-2024,"Stock level: 18926 units, Supplier rating: 4.86"
INV00000886,01-05-2024,2024,11,PART000137,Part 137,PC778083,Component,Essential component Part 137,SUP0047,Supplier 47,Kolkata,India,2.28,WH07,Warehouse 7,South,Kolkata,3564,2414,278,872,2981,11186,54,868.58,757401.76,58,17-02-2024,INV105375,16544.29,Low Stock,03-10-2025,Rack-51,21-02-2024,"Stock level: 3564 units, Supplier rating: 2.28"
INV00000887,28-04-2024,2024,12,PART000138,Part 138,PC903271,Subassembly,Essential component Part 138,SUP0048,Supplier 48,Jaipur,India,4.84,WH08,Warehouse 8,East,Jaipur,25539,17296,439,7804,4037,5054,52,274.7,2143758.8,79,13-07-2024,INV325243,54505.41,Out of Stock,03-10-2025,Rack-47,28-10-2024,"Stock level: 25539 units, Supplier rating: 4.84"
